id,runtime_seconds,mse_raw,psnr_raw,ssim_raw,ncc_raw,mse_aligned,psnr_aligned,ssim_aligned,ncc_aligned,align_shift_y,align_shift_x,centroid_error,source_size_error,axis_ratio_error,orientation_error,flux_error_fraction,concentration_error,asymmetry_error,forward_mse,forward_psnr,forward_ssim,forward_ncc,forward_residual_mean,forward_residual_std,direct_supported_fraction,interpolated_fraction,empty_fraction,extrapolated_fraction,nearest_distance_pixels_p95,magnification_proxy_median,source_caustic_distance_proxy_median,theta_E,source_R_sersic,source_n_sersic
lens_00274,0.373393899993971,0.0010163510856709464,29.929562445803228,0.8409020201577893,0.8685393408055777,0.0010163510856709462,29.929562445803228,0.8409020201577894,0.8685393408055777,0.0,0.0,1.247541746355943,3.142839712499665,0.07877505325277412,0.7488586375008879,0.19662845236355192,0.05910357327999405,0.24273189338296985,0.001258793484655152,29.00045513602508,0.750978198641053,0.9272889910561318,0.017270535377336322,0.030992290854909815,0.503662109375,0.134033203125,0.28662109375,0.09716796875,10.48545548327608,4.832061953619848,0.1871643522745425,1.2164961079942154,0.10408472370392792,1.6657957260783043
lens_00275,0.3558961999369785,0.0005747810483745753,32.40497559817618,0.7285322553399132,0.6722348159626879,0.000572520793635964,32.42208735368226,0.7293841421978796,0.6738360216129304,0.0,1.0,1.738570015328694,9.030526031986964,0.10800126464126203,13.819331016119662,0.4039526525770421,0.03593033853283534,0.3694536386459619,0.005312402202540995,22.74709051913441,0.39158406120248784,0.7331954836779087,0.035857413094272324,0.0634558754468623,0.530517578125,0.11669921875,0.27783203125,0.097412109375,10.35584504899828,4.6311466121756855,0.19238171537320026,0.8655051573328228,0.06537637262461432,1.8980695791460067
lens_00276,0.4083021000260487,0.0021470916835780508,26.681494102345088,0.8560428533099892,0.8950243363156345,0.0021470916835780508,26.681494102345088,0.8560428533099893,0.8950243363156345,0.0,0.0,0.9169588625678168,4.136369595767377,0.07922670769410223,1.4259618283870878,0.18959168824702313,0.09130122252338424,0.03406727950038879,0.006877019752704178,21.625997282422283,0.45336990219937257,0.7681901758495169,0.042279885434829946,0.07134024838982433,0.611083984375,0.23681640625,0.088134765625,0.083251953125,4.8544860756843855,5.046830934773412,0.1703208508775085,0.9116569288857223,0.08521397159977534,1.0196047364297545
lens_00277,0.38532450003549457,0.0013110861811963586,28.823687600354123,0.9316635991209307,0.9533199687990244,0.0013110861811963584,28.823687600354123,0.9316635991209306,0.9533199687990245,0.0,0.0,0.47664920153450624,0.594885726021829,0.007468963880253976,1.0012736231850994,0.08765430293746317,0.09739844157917776,0.10554347500000882,0.0015593139848104438,28.070664260935935,0.7927268900143696,0.937599500100587,0.01984142475944485,0.03414135100322969,0.516845703125,0.169921875,0.231689453125,0.104736328125,9.636158291825575,5.845893906712958,0.1625747012441401,1.188396342260962,0.127188829956138,1.2270649414507253
lens_00278,0.41351440001744777,0.0005370847760130773,32.699571577850264,0.844042088947804,0.8549320133582191,0.0005370847760130774,32.69957157785026,0.8440420889478037,0.8549320133582191,0.0,0.0,0.41726204554627494,4.467850746365222,0.021911782752406017,0.5269346260981536,0.24921726236312236,0.03687314560043198,0.20542519295604966,0.0013266544174517238,28.772421925387004,0.7684747104584281,0.9187185668736464,0.014426015521335572,0.0334446482061018,0.52001953125,0.135986328125,0.261474609375,0.104248046875,11.431789050328502,5.346494049994792,0.19187457032175356,0.9547660779526639,0.10698495672547541,1.7862856343885665
lens_00279,0.38087820005603135,0.0005941728428814684,32.2608720183604,0.8597703431844784,0.8740467256258199,0.0005941728428814683,32.2608720183604,0.8597703431844785,0.8740467256258198,0.0,0.0,0.7834067611743636,4.352875973683014,0.031015433004150772,2.4225468611107033,0.20440792224245355,0.04774576785416884,0.08385730473610709,0.0015812210317792807,28.01007417751189,0.7353432909131089,0.9152286669497537,0.018315956821243477,0.035295137873390225,0.512451171875,0.127685546875,0.279052734375,0.10595703125,12.301357635225509,4.753001833924987,0.17958852180675938,1.0882576709909508,0.12014687058821945,1.9200903110514256
lens_00280,0.36952120007481426,0.0012733908587985185,28.950382721002676,0.8543170644994345,0.8940949117525872,0.0012733908587985183,28.950382721002683,0.8543170644994342,0.894094911752587,0.0,0.0,0.5523216867376761,1.317464557029366,0.01789156913353529,0.36337650970347113,0.13298353245313865,0.12267030923691269,0.0941387539324845,0.004076709691472434,23.89690214199208,0.644506049855053,0.852836123868657,0.028375007503893664,0.057197627928318964,0.521728515625,0.163818359375,0.2353515625,0.099609375,9.525148577695825,5.845508646228165,0.15709416109773747,1.167525867700089,0.1245095346622837,1.5417000513467953
lens_00281,0.370938100037165,0.0017791454919310833,27.497885354690894,0.7017933395075187,0.7608625726586544,0.0017791454919310833,27.497885354690894,0.7017933395075187,0.7608625726586544,0.0,0.0,1.0929660914800146,5.025596683370292,0.018231353726518074,7.6705326342622016,0.17791527342670957,0.06881910885932097,0.29414167020493687,0.004956962857984798,23.047843352067474,0.46319152993995494,0.7663662343555433,0.03286564070643282,0.062264054790388206,0.587890625,0.2744140625,0.079345703125,0.0810546875,4.719976378717918,4.573139909972755,0.21354000196717735,1.1051844320818467,0.09118725346029131,1.8194563760584759
lens_00282,0.39153279992751777,0.0006885043704820014,31.620932985876063,0.7136265558703471,0.7091103763276337,0.0006885043704820014,31.620932985876063,0.7136265558703471,0.7091103763276339,0.0,0.0,1.0804251247750696,11.36683976583912,0.16618942178747154,1.5267527381835748,0.5670174787315786,0.04362283428501457,0.22463842706824355,0.004578697243817271,23.3925807228067,0.3503127324587308,0.7215111146608757,0.03234007129186715,0.0594375052694359,0.5927734375,0.24853515625,0.095703125,0.0830078125,6.204305554435411,4.238788144948361,0.20986477761447178,0.8667492863430237,0.0542793672556055,2.185170679992301
lens_00283,0.37317979999352247,0.0005663712604294423,32.46898792312594,0.8313629376050663,0.8349944811969906,0.0005561547287697755,32.54804365787685,0.8341629300654047,0.838258659404766,-1.0,0.0,0.3408229392886558,5.7682146184878835,0.044532369903243385,1.346790731014579,0.2819243089281528,0.030013286242225545,0.14786089038107308,0.0013144592587118742,28.812528701820547,0.6891899596623711,0.9067053986304355,0.01617758822644657,0.03244603054130677,0.52197265625,0.170166015625,0.2275390625,0.103271484375,11.001830818231685,5.044489102001711,0.18474409983919862,1.1776180968106797,0.0752416485158166,1.8800667927697061
lens_00284,0.37414229998830706,0.0008712358638896512,30.59864255418497,0.870800887823134,0.8962965670493407,0.0008712358638896509,30.59864255418497,0.8708008878231339,0.8962965670493406,0.0,0.0,0.9602415143104549,3.921398546063781,0.05740420062245788,5.833275620686962,0.1983087138120953,0.05566248085989878,0.10742036883231915,0.0015044186251869682,28.22631298510837,0.721310966072253,0.9141694592700154,0.01836226375572498,0.03416498053493017,0.53076171875,0.1767578125,0.213623046875,0.09912109375,8.07585550699301,4.912149533888595,0.1839008568927001,0.9678467277349141,0.10680566392135163,1.6925642045189746
lens_00285,0.3848950000246987,0.0012919640657399994,28.88749565495624,0.887922581420999,0.92075288052338,0.0012919640657399996,28.88749565495624,0.8879225814209991,0.9207528805233801,0.0,0.0,0.3642979045574769,1.5720729234283173,0.011176995725729832,2.5271682540077904,0.14869700232701186,0.09112049135492861,0.0962546803888703,0.0017750546425108532,27.507882732704783,0.7985721040652375,0.9273901663300328,0.01750842831301569,0.03832113751598253,0.5849609375,0.215576171875,0.123779296875,0.0966796875,6.957640965921912,4.7043911414041455,0.15904366258857427,1.0039499753267094,0.1113096130747494,1.3972116721116377
lens_00286,0.3671182000543922,0.0026008591215490534,25.84883171214681,0.8393153140575289,0.8890834827792892,0.002600859121549053,25.84883171214681,0.8393153140575292,0.8890834827792893,0.0,0.0,0.5977482680933747,3.500756380494419,0.08748694071977581,6.374462296630185,0.23904263500483997,0.10733743512626559,0.22782104778251366,0.004636949934103576,23.33767593226458,0.5296876258244393,0.793093607013849,0.030272711436786892,0.06099600705266377,0.587158203125,0.214111328125,0.127197265625,0.092041015625,7.19884169919852,4.838148318907455,0.20076226879003894,0.9125848935168724,0.09672795300033007,1.045837854191355
lens_00287,0.3888032999821007,0.0016992104360133253,27.697528332910203,0.8635748074807658,0.89754219520112,0.0016992104360133253,27.697528332910203,0.8635748074807655,0.8975421952011199,0.0,0.0,0.4308787018795272,3.0929624380695717,0.11963197458277064,1.0852652377867713,0.19210940765711346,0.08330676503070245,0.14229207053247694,0.0034888627065161977,24.573161205420284,0.577994963291447,0.8400725702224613,0.027612691132418758,0.05221495949382552,0.54931640625,0.12890625,0.246826171875,0.1015625,9.794850665980626,5.322388369648066,0.18669662852021673,1.1610703331446377,0.10213817885111842,1.2589424168093664
lens_00288,0.40375389996916056,0.0015621075950590984,28.06289056034171,0.9205994466814247,0.9479546175081807,0.001562107595059098,28.06289056034171,0.920599446681425,0.9479546175081807,0.0,0.0,0.29878786942458296,0.9091847593573839,0.00600391977060577,0.1988760960177558,0.14642930024401218,0.12356670243838308,0.11868825383251141,0.0014122962765320988,28.500741858865474,0.8313491103996401,0.952016664447376,0.019516491371770403,0.032115461090691355,0.530517578125,0.194091796875,0.1982421875,0.096923828125,9.749299648820202,6.311532800644969,0.12484725507712877,1.214869571130304,0.10952131196248135,1.1132929476208222
lens_00289,0.4275242999428883,0.001277426229171728,28.936641707930338,0.7496809254330795,0.7886604195745178,0.001277426229171728,28.936641707930338,0.7496809254330792,0.7886604195745179,0.0,0.0,0.5296115794264709,6.251260017992591,0.05737928417966287,7.612738557132758,0.24546899954103704,0.034864900062343884,0.2496209880537279,0.0046022837853434626,23.370266054394676,0.4769972470612215,0.768058089534775,0.02981670132309086,0.060936426770471654,0.602783203125,0.22412109375,0.107666015625,0.088623046875,6.226150256438578,6.431366995682835,0.16446612597693636,1.2104187809134528,0.07463199686331058,2.0682451354717726
lens_00290,0.3844895000802353,0.0012362980230696205,29.0787682522363,0.7362893913444656,0.7658802340068297,0.0012362980230696205,29.0787682522363,0.7362893913444656,0.7658802340068297,0.0,0.0,0.7559688977503825,6.281600154241974,0.04652404986485836,2.3693665616003727,0.26635351024260623,0.03359867620259982,0.25718827697125635,0.002539069048158641,25.953254886392596,0.582322244161681,0.8529677409731276,0.024756104023138072,0.043888544766877466,0.562744140625,0.202392578125,0.16162109375,0.09130859375,7.393432649198989,5.589787973588082,0.16562792851247143,1.1621769448196686,0.06677116453655393,1.890126146305414
lens_00291,0.39517300005536526,0.0005768071661695789,32.38969352642699,0.8054470351671591,0.8206871197767965,0.0005768071661695789,32.38969352642699,0.8054470351671591,0.8206871197767965,0.0,0.0,0.4584935654231756,8.029984173569622,0.13701223272260732,5.765287521299285,0.3844737140986576,0.00608461699735896,0.33387393140650323,0.0026259558099330613,25.80712586572398,0.6681259773678145,0.8781795482142052,0.02195203667977031,0.046304037572797906,0.64306640625,0.233642578125,0.056396484375,0.084716796875,3.420324294282821,5.650964572133122,0.13847414240327446,0.9692760240717735,0.05621713940433767,2.19116695913103
lens_00292,0.38739379995968193,0.0004327958144778503,33.637169478967806,0.760196484787636,0.7538644508629422,0.00043279581447785043,33.637169478967806,0.7601964847876357,0.7538644508629422,0.0,0.0,1.7995338510013643,11.097889721067808,0.14265020492737157,5.203948245559417,0.707042345408485,0.09087449695625938,0.1992461022509706,0.008336092252027163,20.790374878635703,0.2411768198487161,0.5972897513983456,0.043110723911692655,0.08048327612514897,0.528076171875,0.1328125,0.261474609375,0.10302734375,11.562825032412007,4.046148325864417,0.19813314069611937,1.1120701340779986,0.05894374501874006,2.090906091729291
lens_00293,0.38597129995469004,0.0006599530030313723,31.804869905958093,0.8843984964149417,0.9025397193371074,0.0006599530030313723,31.804869905958093,0.8843984964149417,0.9025397193371074,0.0,0.0,1.0944974782152574,3.5368651784604257,0.04571071275020355,2.8772973324385305,0.1379364789073755,0.02828988176108216,0.03233453528470731,0.0021314535085200995,26.713241357887835,0.677262978503414,0.8942947680873611,0.021746120368409245,0.04072541905791463,0.589599609375,0.2392578125,0.10791015625,0.085205078125,6.56968974896513,6.003648600865845,0.13342463160358656,1.2095597323529934,0.08420707603495786,1.8106149467182444
lens_00294,0.3791555999778211,0.0004912940878214192,33.086584620853756,0.8085946848308143,0.7997774447922945,0.0004912940878214193,33.08658462085375,0.8085946848308145,0.7997774447922946,0.0,0.0,1.2041163329117701,7.918069816719701,0.1308925369484809,2.974255860556724,0.3473339927672961,0.012997426379024457,0.2304566435468699,0.0018424930960384191,27.345941308002732,0.6105623393861216,0.869559664383974,0.019122879273668857,0.038429267288397594,0.5498046875,0.16162109375,0.20654296875,0.102783203125,9.608862592125329,4.992841342497831,0.17545608482677477,0.9671871176075157,0.07839851503592346,2.186544428586415
lens_00295,0.37682270002551377,0.001312711126179812,28.818308337802485,0.6673982344083668,0.7265096091009102,0.001240656548283412,29.063484278722,0.6810106351376026,0.7441332752796598,-1.0,1.0,2.309128690206051,10.686049935304043,0.3014666349267541,1.60273876627096,0.6342265696050094,0.11018806307222717,0.17442115724239526,0.010112812140690423,19.951280602981086,0.16887162132115482,0.523041994810981,0.04858374903234766,0.08804789305061354,0.577392578125,0.2099609375,0.14111328125,0.096923828125,8.021778447231569,4.964595075184741,0.19777071267507887,1.0546685449286446,0.051613530358218376,1.4679826487567498
lens_00296,0.39859290001913905,0.0010609951234435738,29.74286612202725,0.8618935074334446,0.8891071900898898,0.0010609951234435736,29.74286612202725,0.8618935074334445,0.8891071900898898,0.0,0.0,0.6085740481556768,1.742271198594656,0.029146818172802957,0.8769398457912416,0.12945694801383092,0.06394027417359993,0.1938367664294688,0.0007513399698570128,31.241635069054702,0.8533831492389492,0.9616613159901549,0.013485471438613216,0.023863822617832205,0.505126953125,0.133544921875,0.289794921875,0.091552734375,11.718945558332038,5.574486489206818,0.1607712691493885,1.189831062821999,0.11762975059600465,1.845402582098286
lens_00297,0.39839610003400594,0.00153585381429003,28.136501193751574,0.7059830375919357,0.7493945275914068,0.0015358538142900297,28.136501193751574,0.7059830375919356,0.7493945275914068,0.0,0.0,1.1481291239447902,7.358263307631203,0.049719456922282745,6.717048927288772,0.2809933852314843,0.07988792882848283,0.23117069266904489,0.010037249304347537,19.983852887467034,0.2591325088666693,0.6168231723100486,0.049810058526785966,0.08692644806907557,0.583251953125,0.249755859375,0.104736328125,0.080810546875,5.9739541046267925,4.289219689986602,0.2180240514976758,0.8911708045493877,0.07473259135822473,1.3986965602600558
lens_00298,0.38230810000095516,0.0007276731721058635,31.38063636376007,0.8610908499729173,0.8813015201486266,0.0007276731721058635,31.38063636376007,0.8610908499729175,0.8813015201486266,0.0,0.0,0.8081518677956618,3.966475813949339,0.028090007507390435,0.7217881535739252,0.2063293570110285,0.05303525096607209,0.20508864320644604,0.0009276558602978115,30.326131075020754,0.8045731456361371,0.9459531600178724,0.014099725141390448,0.02699728896083926,0.519287109375,0.133056640625,0.273193359375,0.099365234375,11.364353489109819,4.674793519748269,0.21028880545071155,1.0274871888023582,0.11926874581386927,1.8033000129179304
lens_00299,0.3735833000391722,0.000833632073656406,30.790255844188025,0.8601151346631187,0.889884839921288,0.000833632073656406,30.790255844188025,0.8601151346631188,0.8898848399212881,0.0,0.0,0.9119788548931724,3.2515337867520735,0.06726884516049336,3.817298203846889,0.1327936435018423,0.05290176181359885,0.12356342275867216,0.0016084576994061532,27.93590356058905,0.7060696497949276,0.9044526291598349,0.01776991155136994,0.035953969778908176,0.60400390625,0.283447265625,0.04736328125,0.08740234375,2.907296524099425,4.743878545701327,0.2008809120132374,0.9399954983922314,0.11374784145705447,2.004232128483582
lens_00300,0.3928015000419691,0.0010240739934066687,29.896686627281106,0.7648031164001283,0.7957113585164755,0.0010240739934066687,29.896686627281106,0.7648031164001282,0.7957113585164755,0.0,0.0,0.5153046731785971,8.62899549701239,0.0935304038232263,12.791888259792842,0.38976257327347147,0.01382319826186007,0.1725733406504213,0.003725228129719667,24.288471262862387,0.47422731187943934,0.7876801654776239,0.027323584177130596,0.05457700868896101,0.552001953125,0.209716796875,0.16552734375,0.09130859375,7.358305433285232,5.575752627135515,0.1680055193631272,1.1024080352148915,0.05184954244217847,1.868543377303031
lens_00301,0.4077005999861285,0.0021956294604709072,26.584409505839407,0.9262853215178575,0.9515637873077615,0.0021956294604709072,26.584409505839407,0.9262853215178571,0.9515637873077614,0.0,0.0,0.5963752542047485,1.227263567559696,0.023654698330293433,16.73173376276432,0.001516168897261937,0.05159609756006489,0.013072372995623582,0.00557624851891989,22.53657879101146,0.48358166300976807,0.7829862472331467,0.03674565370307266,0.06500773379263233,0.6298828125,0.219482421875,0.082275390625,0.09423828125,4.653949472717066,5.438953981165654,0.16978487771912215,1.224894877194321,0.09473384382814368,1.0729237921968344
lens_00302,0.3869853999931365,0.002815773298867419,25.504023136684832,0.7618283913091621,0.8216234768518864,0.0028157732988674184,25.504023136684832,0.7618283913091622,0.8216234768518862,0.0,0.0,2.0252622853239535,5.662301105664447,0.006191134154528544,23.23362666970681,0.12880436107333804,0.068407706831076,0.19356199918617933,0.00964551583542355,20.15674541634656,0.2800920103959531,0.6383135396764946,0.04992362516756889,0.08457628205088961,0.59912109375,0.2978515625,0.0517578125,0.074951171875,3.0704659460615664,4.792583636857424,0.2025917929384987,0.9964104518997886,0.0761062888672066,1.3190355737870774
lens_00303,0.37946830003056675,0.0008830454110555692,30.540169620354085,0.9235485226004518,0.9440629047298219,0.0008830454110555692,30.540169620354085,0.9235485226004522,0.9440629047298216,0.0,0.0,0.5763917868498515,1.3755092506947442,0.053058532838912376,3.432381183428191,0.08658254464174304,0.04756698391645875,0.033994765400194416,0.0016041122182745547,27.947652532135304,0.7650850944834486,0.9223708368587858,0.016889116691699985,0.03631624919576216,0.5986328125,0.283447265625,0.056884765625,0.0830078125,3.3298023298251693,6.2611062798972466,0.13954070858782916,1.1924970334446174,0.08216697792126601,1.4261271325663194
lens_00304,0.38083309994544834,0.001096337856304492,29.600555895398074,0.9486634919169687,0.9630623658989277,0.001096337856304492,29.600555895398074,0.9486634919169691,0.9630623658989277,0.0,0.0,0.8466504988086626,1.200491709300751,0.00023922166338430362,24.05524427776558,0.04396129245193511,0.046120921273653304,0.004950633031563623,0.0019461634958449377,27.108206777569617,0.7094869095530139,0.909116318999082,0.020446357911418883,0.039091046852228147,0.601806640625,0.24853515625,0.081298828125,0.09228515625,4.568663489238301,4.5345833891277305,0.19825328860944932,1.0679143851911488,0.09917774175475069,1.1546572176241434
lens_00305,0.3751022999640554,0.0012687208327863922,28.966339288258855,0.7438606616883064,0.7957293103309814,0.0012687208327863922,28.966339288258855,0.7438606616883066,0.7957293103309814,0.0,0.0,0.5493089274953171,3.322244135454877,0.020948390859701127,0.15003398017398695,0.12041975184038169,0.07808096600934744,0.20516610765155507,0.0018588358064476837,27.30758970369589,0.7526477768994401,0.9120578659366988,0.019884865113205766,0.03825477677202281,0.555419921875,0.192626953125,0.176025390625,0.10107421875,7.393760085228595,5.993594702135817,0.1619517617709493,1.2480081085438348,0.11431469666544566,2.1486231512492373
lens_00306,0.4030549000017345,0.0005891998240892661,32.297373914917834,0.8912364347334915,0.9025669610677532,0.0005891998240892661,32.297373914917834,0.8912364347334915,0.9025669610677532,0.0,0.0,0.19882929464270407,3.7453320490500985,0.0407904085828642,5.671699575241277,0.11711308792611554,0.035203604536669486,0.04121511687549584,0.0010851229094032673,29.645210674813992,0.7825795044723701,0.9392854484746064,0.015401372758702665,0.029119076677510895,0.56396484375,0.17626953125,0.1826171875,0.097412109375,10.223111698284253,4.847711897332812,0.1606002374512725,0.9711790604137368,0.11476953368046905,2.0308804237362104
lens_00307,0.3827241000253707,0.0010718915572508684,29.698491497830005,0.7087756991170927,0.7255657616057883,0.0010718915572508684,29.698491497830005,0.7087756991170927,0.7255657616057883,0.0,0.0,1.3820483783832995,7.64110575400409,0.01086031663732745,3.44812103283914,0.25297551043044336,0.036206712543388586,0.28788221705731887,0.005711382720726884,22.43258736713065,0.41190139511199675,0.7447481416358641,0.03724937558723361,0.06575611560218629,0.595947265625,0.23046875,0.110107421875,0.089599609375,6.656052574178519,4.659251306493032,0.19859227574979837,1.1063320232777853,0.07049323414482184,1.628587417035019
lens_00308,0.37653520004823804,0.0008895748600608248,30.50817499020937,0.803668503473655,0.8235720023320868,0.0008895748600608248,30.50817499020937,0.803668503473655,0.8235720023320866,0.0,0.0,0.5443330190714515,5.003052243533393,0.04806332599182783,3.299259440401954,0.16663470777541625,0.024125553490419227,0.18301546935547042,0.0029284670555734366,25.333596572986963,0.5863920254426045,0.846172666719962,0.02609750627391788,0.047406615802609804,0.549072265625,0.20068359375,0.169677734375,0.100830078125,7.839047892987412,5.453161742097793,0.16867084687299322,1.0859129286625224,0.08813459110841917,1.8455509448063732
lens_00309,0.5345488999737427,0.0021869820198358006,26.60154787478227,0.8848705361261174,0.9249945011751836,0.002186982019835801,26.60154787478227,0.8848705361261178,0.9249945011751834,0.0,0.0,0.25715624873691023,1.243712532340286,0.026089908440593557,0.6425643216846311,0.08278047690539124,0.07085441445166729,0.03638509948236712,0.0017313676806434168,27.616106936971097,0.7413819483420588,0.9221252104795972,0.02171152073218925,0.03549616244242655,0.599853515625,0.253662109375,0.08642578125,0.078857421875,5.209730076459298,5.459492759927213,0.15555967872783616,1.1999907825612188,0.1047270145800786,1.369033737883905
lens_00310,0.42508989991620183,0.0015029688032633481,28.230500338583298,0.8419488252354103,0.8907880568061575,0.0015029688032633481,28.230500338583298,0.8419488252354103,0.8907880568061575,0.0,0.0,0.7225711315302898,2.7748436505884246,0.1348367777280539,5.110658602181729,0.22936075802835582,0.11699699924651363,0.14272371370672554,0.004194242701394077,23.77346442533879,0.6064393991425073,0.8309614613184787,0.02701993860714198,0.05885716285262445,0.58984375,0.216064453125,0.121826171875,0.09716796875,7.763402579251076,4.469573921857119,0.20438856903049352,0.882323336393954,0.1293510495167285,1.3963812778808193
lens_00311,0.40506520005874336,0.00113581898931518,29.44690874791617,0.9652060315160991,0.9812175172661973,0.0011358189893151802,29.44690874791617,0.9652060315160991,0.9812175172661973,0.0,0.0,0.4699429944832259,0.6889990106810302,0.007032135806580575,1.6635981856559283,0.0044992637560933154,0.0331232941808306,0.014313734335608674,0.0023100910725589617,26.363708982333325,0.7281051419646292,0.9077304665300897,0.02220331760502034,0.042627500042690225,0.594482421875,0.288330078125,0.05419921875,0.085205078125,3.228441493145972,5.61894290796254,0.17645941203551138,1.2149583461276665,0.12909199501719304,1.1836638198125362
lens_00312,0.4072850999655202,0.0015818170608903003,28.00843744630949,0.9032068731323034,0.9293518110476201,0.0015818170608903003,28.00843744630949,0.9032068731323033,0.9293518110476203,0.0,0.0,0.9920215440972748,3.1988810848309495,0.04726020521419083,4.411519780605474,0.18691830273788826,0.0497258026129902,0.21690575707698634,0.002940561631146736,25.315697138009867,0.5945242914378079,0.8547438538775982,0.0245037551091807,0.048374865547059005,0.588623046875,0.218017578125,0.1181640625,0.09765625,6.001980387425917,4.080735378408692,0.21735092613921486,1.0210424015490667,0.0885690336522251,1.0430185525059723
lens_00313,0.378450799966231,0.0015620312877399774,28.06310271382703,0.785089040642679,0.8272683886311926,0.0015620312877399776,28.06310271382703,0.785089040642679,0.8272683886311925,0.0,0.0,0.5977306448271377,3.8806669960569202,0.03792750210732354,1.3339542604019812,0.1937487833119308,0.0959193822458031,0.22131766954535614,0.0035642019334517854,24.480376985466528,0.639669156684869,0.86884801313506,0.02982651718993018,0.05171634950158978,0.521240234375,0.1376953125,0.26123046875,0.10205078125,10.952504342716807,5.11255641472912,0.18948707227561917,1.1076332709536456,0.11914053419778496,1.6758827527747022
lens_00314,0.3912050999933854,0.0007020426253715312,31.536365183521813,0.8077221671139972,0.8196492377925597,0.0007020426253715312,31.536365183521813,0.8077221671139972,0.8196492377925597,0.0,0.0,0.2904313275684767,5.610553400928335,0.026922855839610738,1.386577809127317,0.231433158240087,0.015772453755390825,0.1822474388758064,0.0019981318800080233,26.993758510101355,0.6598277659738773,0.8878066939189665,0.02103246403009712,0.039443216613642126,0.59619140625,0.183349609375,0.1455078125,0.098388671875,7.873563672529006,5.357810735155156,0.15474122840900056,0.9761807068824091,0.08744192329959363,1.995073129130625
lens_00315,0.42281930008903146,0.0009205533718338086,30.35951026909059,0.8413854702095656,0.876470746776928,0.0009205533718338086,30.35951026909059,0.8413854702095656,0.876470746776928,0.0,0.0,0.8782431296926008,7.381943583422504,0.19402671803478666,36.495501242652935,0.3398169863061256,0.019615338290633333,0.21179459324229954,0.0036432566144599756,24.38510237948595,0.463045699041241,0.792775470660823,0.027383593774391618,0.05379029100552512,0.58837890625,0.259765625,0.087158203125,0.0849609375,5.40328436167234,4.990643557086043,0.19007697585044023,1.1953647520496957,0.059797769661688274,1.4278073457114924
lens_00316,0.4016583999618888,0.0017061150718853484,27.67991680437275,0.7117436054851614,0.7662288546182975,0.0017061150718853482,27.67991680437275,0.7117436054851611,0.7662288546182974,0.0,0.0,0.5729151296609173,5.075818449525183,0.05033268084854603,0.6585563376247876,0.16050873169242316,0.06576189760406925,0.22364877962169472,0.0035128010274171934,24.54346448882047,0.5958965048572173,0.850859713683281,0.029512985879674398,0.051398294639835404,0.58984375,0.226806640625,0.113037109375,0.093017578125,6.524820514382938,4.411340057416326,0.20081884284662238,1.1798786278011457,0.10403095297593905,2.0057162821712673
lens_00317,0.47844740003347397,0.0006794499314325096,31.678425408501518,0.6975790480282453,0.6540058286969123,0.0006743636626324765,31.711058392483334,0.69979334351144,0.6572728552619881,0.0,1.0,1.8366644131848608,8.637257310393096,0.09120288338837157,1.7491006028068057,0.37086261315553587,0.02184821204147791,0.3948030799461409,0.004836168265696371,23.15498597060206,0.41937169393599805,0.748885110292535,0.03338287357008232,0.06100616376973944,0.56640625,0.149658203125,0.20068359375,0.1083984375,10.21889357827273,4.576414279018463,0.19851937934139868,0.9579563135082522,0.0797532892154561,1.9292912381990863
lens_00318,0.44879920000676066,0.0005863552879250063,32.31839153898623,0.7538778296872,0.727228831228992,0.0005863552879250063,32.31839153898623,0.7538778296872002,0.727228831228992,0.0,0.0,0.6122814847965898,7.03798756332312,0.0767779185247548,0.43563899506810344,0.2976957689806038,0.05033207651457772,0.23394773687792236,0.003371896702318025,24.721257384068544,0.5553875292775247,0.8380398231834919,0.029301969773410094,0.050132736507358014,0.516845703125,0.1484375,0.255859375,0.10595703125,11.75924425300626,3.8763360310332797,0.22875289479751296,0.8941364440157278,0.10337417571113347,1.7350345935795812
lens_00319,0.4008202999830246,0.0008565924026196884,30.672257818131108,0.86292343803593,0.8918925809223119,0.0008565924026196884,30.672257818131108,0.86292343803593,0.8918925809223119,0.0,0.0,0.10820181426457547,5.672446384525129,0.04731019512195911,1.387040819065362,0.26483049329172137,0.002820722544405796,0.020488188750770298,0.0029585599907367517,25.289196201061547,0.6117155693618702,0.848910774579923,0.022632753612613042,0.04946027147769715,0.599609375,0.28857421875,0.051513671875,0.078125,3.1352672489703517,6.694832505945087,0.12051647544224582,1.2075822792044566,0.05252563656490922,1.6752738363912947
lens_00320,0.3865893998881802,0.000913682242814722,30.39204815410567,0.8973815726602186,0.9230332152522468,0.000913682242814722,30.39204815410567,0.8973815726602186,0.9230332152522468,0.0,0.0,0.6200403126904165,1.255476904824059,0.0027509554782289003,3.843350611222803,0.09108588324249016,0.06342154145012413,0.12255817833092175,0.0008155268545142838,30.885617334890103,0.8279266951510935,0.955352850287755,0.014189839554065237,0.024782560560688026,0.620361328125,0.236572265625,0.0849609375,0.080810546875,5.2602224121148,4.881479602979348,0.17507582030607552,0.9022544656312639,0.12297135067830454,1.6367333528723735
